project_index,omniclass_element,mat_group,mat_type,mat_type_podlca,life_cycle_stage,mui_gfa,mui_cfa,bldg_proj_type,bldg_park_type,bldg_cfa,bldg_gfa,bldg_park_gfa,bldg_prim_use,bldg_prim_use_category,bldg_res_units,bldg_stories_above,bldg_stories_below,bldg_height,str_prim_horiz_sys,str_prim_vert_sys,str_lat_sys,str_podium,str_fdn_type,str_sys_summary,gwp_a_to_c,total_eci_gfa_a1_to_a3,total_mui_gfa_a1_to_a3,site_country,site_region,site_state_province,site_clim_zone,bldg_code_year,bldg_energy_code_year,bldg_compl_year,bldg_ibc_type,bldg_sec_use,bldg_occupants,bldg_therm_env_area,bldg_wwr,bldg_rval_walls,bldg_rval_roofs,str_seis_site_cls,str_sdc,str_wind_speed,str_sec_horiz_sys,str_sec_vert_sys,str_grid_long,str_grid_short,lca_assessment_year,lca_design_phase,lca_rsp,lca_software,lca_purp_of_assessment,lca_phys_scope,lca_ec_reductions,lca_ec_reduction_percent,mass_total,stored_carbon_total,ep_a_to_c,ap_a_to_c,sfp_a_to_c,odp_a_to_c,nred_a_to_c,mui_total_gfa,eci_a_to_c_gfa,epi_a_to_c_gfa,api_a_to_c_gfa,sfpi_a_to_c_gfa,odpi_a_to_c_gfa,nredi_a_to_c_gfa,mui_total_cfa,eci_a_to_c_cfa,epi_a_to_c_cfa,api_a_to_c_cfa,sfpi_a_to_c_cfa,odpi_a_to_c_cfa,nredi_a_to_c_cfa,ec_per_occupant_a_to_c,ec_per_res_unit_a_to_c,total_eci_gfa_a1_to_a3_category,mui_gfa_low,mui_gfa_mid,mui_gfa_high
220,Substructure,Concrete,Ready mix NW 4000,"Ready-mixed concrete, USA, National, 4000 psi",A1-A3,1248.773,931.2884,New Construction,"Above grade, within footprint of main structure",590,440,150,Public Order and Safety,Commercial,,2 to 5,0,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,517949.8,1020.695,2630.228,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2024,Type V-B,,60,754.8369,0.11,22.5,40,D,C,62.13856,,,6.096,4.8768,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,No,,1188780,7491.264,327.698,2479.903,26709.83,0.182658,2839183,2701.772,1177.159,0.744768,5.636143,60.70415,0.000415,6452.689,2014.881,877.8811,0.55542,4.203225,45.27089,0.00031,4812.175,8632.497,,High,97.12528,266.0682,579.2285
220,Substructure,Concrete,Ready mix unknown,Ready mix unknown,A1-A3,224.3764,167.3316,New Construction,"Above grade, within footprint of main structure",590,440,150,Public Order and Safety,Commercial,,2 to 5,0,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,517949.8,1020.695,2630.228,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2024,Type V-B,,60,754.8369,0.11,22.5,40,D,C,62.13856,,,6.096,4.8768,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,No,,1188780,7491.264,327.698,2479.903,26709.83,0.182658,2839183,2701.772,1177.159,0.744768,5.636143,60.70415,0.000415,6452.689,2014.881,877.8811,0.55542,4.203225,45.27089,0.00031,4812.175,8632.497,,High,117.3167,302.1678,529.0146
220,Substructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,26.51968,19.77739,New Construction,"Above grade, within footprint of main structure",590,440,150,Public Order and Safety,Commercial,,2 to 5,0,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,517949.8,1020.695,2630.228,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2024,Type V-B,,60,754.8369,0.11,22.5,40,D,C,62.13856,,,6.096,4.8768,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,No,,1188780,7491.264,327.698,2479.903,26709.83,0.182658,2839183,2701.772,1177.159,0.744768,5.636143,60.70415,0.000415,6452.689,2014.881,877.8811,0.55542,4.203225,45.27089,0.00031,4812.175,8632.497,,High,2.877095,7.524284,20.74535
222,Shell - Superstructure,Masonry,CMU,"CMU, USA, normal weight, f'm=3000psi",A1-A3,0.111363,0.111363,New Construction,No Parking,47750,47750,,Laboratory,Commercial,,11 to 15,0,61-90 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,16389868,311.6517,759.2038,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2023,Type I-A,Office,5250,18306.54,0.38,14,40,D,B,62.13856,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.087,36308740,0,22758.39,82060.58,895635.3,1.10803,1.05E+08,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,3121.88,,Med,2.571996,20.61276,82.21146
222,Shell - Superstructure,Steel,Decking,Steel deck,A1-A3,6.423366,6.423366,New Construction,No Parking,47750,47750,,Laboratory,Commercial,,11 to 15,0,61-90 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,16389868,311.6517,759.2038,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2023,Type I-A,Office,5250,18306.54,0.38,14,40,D,B,62.13856,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.087,36308740,0,22758.39,82060.58,895635.3,1.10803,1.05E+08,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,3121.88,,Med,1.08998,8.160104,12.8828
222,Shell - Superstructure,Steel,Hollow structural sections HSS,"HSS, fabricated",A1-A3,5.947616,5.947616,New Construction,No Parking,47750,47750,,Laboratory,Commercial,,11 to 15,0,61-90 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,16389868,311.6517,759.2038,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2023,Type I-A,Office,5250,18306.54,0.38,14,40,D,B,62.13856,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.087,36308740,0,22758.39,82060.58,895635.3,1.10803,1.05E+08,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,3121.88,,Med,1.602456,4.471,12.19334
222,Shell - Superstructure,Steel,Hot-rolled sections,"Hot-rolled sections, fabricated",A1-A3,0.022785,0.022785,New Construction,No Parking,47750,47750,,Laboratory,Commercial,,11 to 15,0,61-90 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,16389868,311.6517,759.2038,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2023,Type I-A,Office,5250,18306.54,0.38,14,40,D,B,62.13856,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.087,36308740,0,22758.39,82060.58,895635.3,1.10803,1.05E+08,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,3121.88,,Med,5.475859,27.61686,64.62088
222,Shell - Superstructure,Concrete,Ready mix NW 5000,"Ready-mixed concrete, USA, National, 5000 psi",A1-A3,2.262975,2.262975,New Construction,No Parking,47750,47750,,Laboratory,Commercial,,11 to 15,0,61-90 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,16389868,311.6517,759.2038,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2023,Type I-A,Office,5250,18306.54,0.38,14,40,D,B,62.13856,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.087,36308740,0,22758.39,82060.58,895635.3,1.10803,1.05E+08,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,3121.88,,Med,16.47024,180.5792,636.8092
222,Shell - Superstructure,Concrete,Ready mix NW 6000,"Ready-mixed concrete, USA, National, 6000 psi",A1-A3,19.84695,19.84695,New Construction,No Parking,47750,47750,,Laboratory,Commercial,,11 to 15,0,61-90 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,16389868,311.6517,759.2038,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2023,Type I-A,Office,5250,18306.54,0.38,14,40,D,B,62.13856,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.087,36308740,0,22758.39,82060.58,895635.3,1.10803,1.05E+08,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,3121.88,,Med,24.55432,202.2014,759.2464
222,Shell - Superstructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,24.74326,24.74326,New Construction,No Parking,47750,47750,,Laboratory,Commercial,,11 to 15,0,61-90 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,16389868,311.6517,759.2038,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2023,Type I-A,Office,5250,18306.54,0.38,14,40,D,B,62.13856,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.087,36308740,0,22758.39,82060.58,895635.3,1.10803,1.05E+08,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,3121.88,,Med,3.067049,17.31278,47.23898
222,Shell - Superstructure,Steel,Steel - other,"Steel plate, fabricated",A1-A3,81.91962,81.91962,New Construction,No Parking,47750,47750,,Laboratory,Commercial,,11 to 15,0,61-90 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,16389868,311.6517,759.2038,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2023,Type I-A,Office,5250,18306.54,0.38,14,40,D,B,62.13856,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.087,36308740,0,22758.39,82060.58,895635.3,1.10803,1.05E+08,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,3121.88,,Med,0.024588,0.349988,2.229109
222,Substructure,Concrete,Ready mix NW 4000,"Ready-mixed concrete, USA, National, 4000 psi",A1-A3,429.8837,429.8837,New Construction,No Parking,47750,47750,,Laboratory,Commercial,,11 to 15,0,61-90 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,16389868,311.6517,759.2038,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2023,Type I-A,Office,5250,18306.54,0.38,14,40,D,B,62.13856,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.087,36308740,0,22758.39,82060.58,895635.3,1.10803,1.05E+08,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,3121.88,,Med,97.12528,266.0682,579.2285
222,Substructure,Concrete,Ready mix NW 5000,"Ready-mixed concrete, USA, National, 5000 psi",A1-A3,38.17781,38.17781,New Construction,No Parking,47750,47750,,Laboratory,Commercial,,11 to 15,0,61-90 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,16389868,311.6517,759.2038,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2023,Type I-A,Office,5250,18306.54,0.38,14,40,D,B,62.13856,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.087,36308740,0,22758.39,82060.58,895635.3,1.10803,1.05E+08,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,3121.88,,Med,20.70044,100.1953,339.0336
222,Substructure,Concrete,Ready mix NW 6000,"Ready-mixed concrete, USA, National, 6000 psi",A1-A3,53.39661,53.39661,New Construction,No Parking,47750,47750,,Laboratory,Commercial,,11 to 15,0,61-90 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,16389868,311.6517,759.2038,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2023,Type I-A,Office,5250,18306.54,0.38,14,40,D,B,62.13856,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.087,36308740,0,22758.39,82060.58,895635.3,1.10803,1.05E+08,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,3121.88,,Med,68.28332,142.1193,437.8572
222,Substructure,Concrete,Ready mix NW 8000,"Ready-mixed concrete, USA, National, 8000 psi",A1-A3,36.86655,36.86655,New Construction,No Parking,47750,47750,,Laboratory,Commercial,,11 to 15,0,61-90 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,16389868,311.6517,759.2038,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2023,Type I-A,Office,5250,18306.54,0.38,14,40,D,B,62.13856,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.087,36308740,0,22758.39,82060.58,895635.3,1.10803,1.05E+08,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,3121.88,,Med,43.69821,69.14202,100.9877
222,Substructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,5.138323,5.138323,New Construction,No Parking,47750,47750,,Laboratory,Commercial,,11 to 15,0,61-90 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,16389868,311.6517,759.2038,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2023,Type I-A,Office,5250,18306.54,0.38,14,40,D,B,62.13856,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.087,36308740,0,22758.39,82060.58,895635.3,1.10803,1.05E+08,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,3121.88,,Med,2.877095,7.524284,20.74535
222,Substructure,Steel,Steel - other,"Steel plate, fabricated",A1-A3,10.4442,10.4442,New Construction,No Parking,47750,47750,,Laboratory,Commercial,,11 to 15,0,61-90 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,16389868,311.6517,759.2038,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2023,Type I-A,Office,5250,18306.54,0.38,14,40,D,B,62.13856,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.087,36308740,0,22758.39,82060.58,895635.3,1.10803,1.05E+08,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,760.3925,343.2433,0.476615,1.718546,18.75676,2.32E-05,2191.531,3121.88,,Med,2.090223,5.222963,8.355702
223,Shell - Superstructure,Masonry,CMU,"CMU, USA, normal weight, f'm=3000psi",A1-A3,0.046681,0.036143,New Construction,Below Grade,33000,25550,7450,Laboratory,Commercial,,11 to 15,2,46-60 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,23192012,788.6263,2430.392,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2024,Type I-A,Office,3160,15626.28,0.33,37,20,D,B,56.77408,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,No,,63044139,10010.48,28453.22,115740.7,1289445,1.567476,2.31E+08,2467.481,907.7108,1.113629,4.529969,50.46753,6.13E-05,9036.523,1910.428,702.7882,0.862219,3.507295,39.0741,4.75E-05,6996.459,7339.244,,High,2.571996,20.61276,82.21146
223,Shell - Superstructure,Steel,Decking,Steel deck,A1-A3,11.52571,8.923697,New Construction,Below Grade,33000,25550,7450,Laboratory,Commercial,,11 to 15,2,46-60 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,23192012,788.6263,2430.392,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2024,Type I-A,Office,3160,15626.28,0.33,37,20,D,B,56.77408,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,No,,63044139,10010.48,28453.22,115740.7,1289445,1.567476,2.31E+08,2467.481,907.7108,1.113629,4.529969,50.46753,6.13E-05,9036.523,1910.428,702.7882,0.862219,3.507295,39.0741,4.75E-05,6996.459,7339.244,,High,1.08998,8.160104,12.8828
223,Shell - Superstructure,Steel,Hollow structural sections HSS,"HSS, fabricated",A1-A3,6.811139,5.273472,New Construction,Below Grade,33000,25550,7450,Laboratory,Commercial,,11 to 15,2,46-60 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,23192012,788.6263,2430.392,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2024,Type I-A,Office,3160,15626.28,0.33,37,20,D,B,56.77408,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,No,,63044139,10010.48,28453.22,115740.7,1289445,1.567476,2.31E+08,2467.481,907.7108,1.113629,4.529969,50.46753,6.13E-05,9036.523,1910.428,702.7882,0.862219,3.507295,39.0741,4.75E-05,6996.459,7339.244,,High,1.602456,4.471,12.19334
223,Shell - Superstructure,Steel,Hot-rolled sections,"Hot-rolled sections, fabricated",A1-A3,114.8981,88.95895,New Construction,Below Grade,33000,25550,7450,Laboratory,Commercial,,11 to 15,2,46-60 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,23192012,788.6263,2430.392,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2024,Type I-A,Office,3160,15626.28,0.33,37,20,D,B,56.77408,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,No,,63044139,10010.48,28453.22,115740.7,1289445,1.567476,2.31E+08,2467.481,907.7108,1.113629,4.529969,50.46753,6.13E-05,9036.523,1910.428,702.7882,0.862219,3.507295,39.0741,4.75E-05,6996.459,7339.244,,High,5.475859,27.61686,64.62088
223,Shell - Superstructure,Concrete,Ready mix NW 4000,"Ready-mixed concrete, USA, National, 4000 psi",A1-A3,16.15285,12.50622,New Construction,Below Grade,33000,25550,7450,Laboratory,Commercial,,11 to 15,2,46-60 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,23192012,788.6263,2430.392,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2024,Type I-A,Office,3160,15626.28,0.33,37,20,D,B,56.77408,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,No,,63044139,10010.48,28453.22,115740.7,1289445,1.567476,2.31E+08,2467.481,907.7108,1.113629,4.529969,50.46753,6.13E-05,9036.523,1910.428,702.7882,0.862219,3.507295,39.0741,4.75E-05,6996.459,7339.244,,High,22.99497,164.616,664.4757
223,Shell - Superstructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,89.97268,69.66067,New Construction,Below Grade,33000,25550,7450,Laboratory,Commercial,,11 to 15,2,46-60 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,23192012,788.6263,2430.392,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2024,Type I-A,Office,3160,15626.28,0.33,37,20,D,B,56.77408,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,No,,63044139,10010.48,28453.22,115740.7,1289445,1.567476,2.31E+08,2467.481,907.7108,1.113629,4.529969,50.46753,6.13E-05,9036.523,1910.428,702.7882,0.862219,3.507295,39.0741,4.75E-05,6996.459,7339.244,,High,3.067049,17.31278,47.23898
223,Substructure,Concrete,Ready mix NW 4000,"Ready-mixed concrete, USA, National, 4000 psi",A1-A3,1159.215,897.5134,New Construction,Below Grade,33000,25550,7450,Laboratory,Commercial,,11 to 15,2,46-60 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,23192012,788.6263,2430.392,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2024,Type I-A,Office,3160,15626.28,0.33,37,20,D,B,56.77408,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,No,,63044139,10010.48,28453.22,115740.7,1289445,1.567476,2.31E+08,2467.481,907.7108,1.113629,4.529969,50.46753,6.13E-05,9036.523,1910.428,702.7882,0.862219,3.507295,39.0741,4.75E-05,6996.459,7339.244,,High,97.12528,266.0682,579.2285
223,Substructure,Concrete,Ready mix NW 5000,"Ready-mixed concrete, USA, National, 5000 psi",A1-A3,362.6364,280.7685,New Construction,Below Grade,33000,25550,7450,Laboratory,Commercial,,11 to 15,2,46-60 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,23192012,788.6263,2430.392,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2024,Type I-A,Office,3160,15626.28,0.33,37,20,D,B,56.77408,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,No,,63044139,10010.48,28453.22,115740.7,1289445,1.567476,2.31E+08,2467.481,907.7108,1.113629,4.529969,50.46753,6.13E-05,9036.523,1910.428,702.7882,0.862219,3.507295,39.0741,4.75E-05,6996.459,7339.244,,High,20.70044,100.1953,339.0336
223,Substructure,Concrete,Ready mix NW 6000,"Ready-mixed concrete, USA, National, 6000 psi",A1-A3,317.1525,245.553,New Construction,Below Grade,33000,25550,7450,Laboratory,Commercial,,11 to 15,2,46-60 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,23192012,788.6263,2430.392,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2024,Type I-A,Office,3160,15626.28,0.33,37,20,D,B,56.77408,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,No,,63044139,10010.48,28453.22,115740.7,1289445,1.567476,2.31E+08,2467.481,907.7108,1.113629,4.529969,50.46753,6.13E-05,9036.523,1910.428,702.7882,0.862219,3.507295,39.0741,4.75E-05,6996.459,7339.244,,High,68.28332,142.1193,437.8572
223,Substructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,16.46317,12.74648,New Construction,Below Grade,33000,25550,7450,Laboratory,Commercial,,11 to 15,2,46-60 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,23192012,788.6263,2430.392,United States,Eastern,Massachusetts,Zone 5A (Cool Humid),2015,2020,2024,Type I-A,Office,3160,15626.28,0.33,37,20,D,B,56.77408,,,13.4112,10.0584,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,No,,63044139,10010.48,28453.22,115740.7,1289445,1.567476,2.31E+08,2467.481,907.7108,1.113629,4.529969,50.46753,6.13E-05,9036.523,1910.428,702.7882,0.862219,3.507295,39.0741,4.75E-05,6996.459,7339.244,,High,2.877095,7.524284,20.74535
